LevelingScore,Person,DateCollected,ImageType,GSCamera,PanelID,State,FilePath
9.0,David,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\9\{Leveling-9}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
9.0,David,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\9\{Leveling-9}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
9.0,David,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\9\{Leveling-9}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
9.0,David,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\9\{Leveling-9}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
9.0,David,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\9\{Leveling-9}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
9.0,David,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\9\{Leveling-9}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
9.0,David,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\9\{Leveling-9}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
9.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,raw,data_new\9\{Leveling-9}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees (1).png
9.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,raw,data_new\9\{Leveling-9}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees.png
9.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,flat,data_new\9\{Leveling-9}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees_flat (1).png
9.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,flat,data_new\9\{Leveling-9}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees_flat.png
9.0,David,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\9\{Leveling-9}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
9.0,David,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\9\{Leveling-9}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
9.0,David,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\9\{Leveling-9}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
9.0,David,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\9\{Leveling-9}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
9.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\9\{Leveling-9}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
9.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\9\{Leveling-9}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
9.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\9\{Leveling-9}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
9.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\9\{Leveling-9}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
9.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\9\{Leveling-9}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
9.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\9\{Leveling-9}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
9.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\9\{Leveling-9}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
9.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\9\{Leveling-9}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
9.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\9\{Leveling-9}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
9.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\9\{Leveling-9}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
9.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\9\{Leveling-9}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
9.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\9\{Leveling-9}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
9.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\9\{Leveling-9}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (2).png
9.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\9\{Leveling-9}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (3).png
9.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\9\{Leveling-9}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (2).png
9.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\9\{Leveling-9}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (3).png
9.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\9\{Leveling-9}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
9.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\9\{Leveling-9}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
9.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\9\{Leveling-9}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
9.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\9\{Leveling-9}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
10.0,Chase,6.2.2026,STD,Rob23CX-WPUA,,raw,data_new\10\{Leveling-10}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob23CX-WPUA}_State{Raw}_0degrees (2).png
10.0,Chase,6.2.2026,STD,Rob23CX-WPUA,,raw,data_new\10\{Leveling-10}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob23CX-WPUA}_State{Raw}_0degrees.png
10.0,Chase,6.2.2026,STD,Rob23CX-WPUA,,flat,data_new\10\{Leveling-10}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob23CX-WPUA}_State{Raw}_0degrees_flat (2).png
10.0,Chase,6.2.2026,STD,Rob23CX-WPUA,,flat,data_new\10\{Leveling-10}P{Chase}_D{6.2.2026}_type(STD)_GS{Rob23CX-WPUA}_State{Raw}_0degrees_flat.png
10.0,Chase,6.3.2026,STD,Rob2BCA-WPWU,,raw,data_new\10\{Leveling-10}P{Chase}_D{6.3.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
10.0,Chase,6.3.2026,STD,Rob2BCA-WPWU,,raw,data_new\10\{Leveling-10}P{Chase}_D{6.3.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
10.0,Chase,6.3.2026,STD,Rob2BCA-WPWU,,flat,data_new\10\{Leveling-10}P{Chase}_D{6.3.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
10.0,Chase,6.3.2026,STD,Rob2BCA-WPWU,,flat,data_new\10\{Leveling-10}P{Chase}_D{6.3.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
10.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\10\{Leveling-10}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
10.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\10\{Leveling-10}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
10.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\10\{Leveling-10}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
10.0,Chase,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\10\{Leveling-10}P{Chase}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
10.0,David,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\10\{Leveling-10}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
10.0,David,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\10\{Leveling-10}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
10.0,David,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\10\{Leveling-10}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
10.0,David,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\10\{Leveling-10}P{David}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
10.0,David,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\10\{Leveling-10}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
10.0,David,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\10\{Leveling-10}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
10.0,David,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\10\{Leveling-10}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
10.0,David,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\10\{Leveling-10}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
10.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,raw,data_new\10\{Leveling-10}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees (1).png
10.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,raw,data_new\10\{Leveling-10}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees.png
10.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,flat,data_new\10\{Leveling-10}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees_flat (1).png
10.0,David,6.5.2026,STD,Rob2BDR-9F0Z,,flat,data_new\10\{Leveling-10}P{David}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F0Z}_State{Raw}_0degrees_flat.png
10.0,David,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\10\{Leveling-10}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
10.0,David,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\10\{Leveling-10}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
10.0,David,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\10\{Leveling-10}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
10.0,David,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\10\{Leveling-10}P{David}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
10.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\10\{Leveling-10}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
10.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\10\{Leveling-10}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
10.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\10\{Leveling-10}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
10.0,Nicole,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\10\{Leveling-10}P{Nicole}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
10.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\10\{Leveling-10}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
10.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,raw,data_new\10\{Leveling-10}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
10.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\10\{Leveling-10}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
10.0,Nicole,6.5.2026,STD,Rob2BCA-WPWU,,flat,data_new\10\{Leveling-10}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
10.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\10\{Leveling-10}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (1).png
10.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,raw,data_new\10\{Leveling-10}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees.png
10.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\10\{Leveling-10}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (1).png
10.0,Nicole,6.5.2026,STD,Rob2BDR-9F02,,flat,data_new\10\{Leveling-10}P{Nicole}_D{6.5.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat.png
10.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\10\{Leveling-10}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (2).png
10.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,raw,data_new\10\{Leveling-10}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees (3).png
10.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\10\{Leveling-10}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (2).png
10.0,Nicole,6.8.2026,STD,Rob2BDR-9F02,,flat,data_new\10\{Leveling-10}P{Nicole}_D{6.8.2026}_type(STD)_GS{Rob2BDR-9F02}_State{Raw}_0degrees_flat (3).png
10.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\10\{Leveling-10}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees (1).png
10.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,raw,data_new\10\{Leveling-10}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees.png
10.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\10\{Leveling-10}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat (1).png
10.0,Pride,6.4.2026,STD,Rob2BCA-WPWU,,flat,data_new\10\{Leveling-10}P{Pride}_D{6.4.2026}_type(STD)_GS{Rob2BCA-WPWU}_State{Raw}_0degrees_flat.png
1.2,Chase,7.15.2026,DD,,25-108,raw,data_new_2\1\{leveling-1}_P{Chase}_D{7-15}_type{DD}_GS{25-108}_Panel{ID}_Gloss{flat}_0degrees (1).png
1.2,Chase,7.15.2026,DD,,25-108,raw,data_new_2\1\{leveling-1}_P{Chase}_D{7-15}_type{DD}_GS{25-108}_Panel{ID}_Gloss{flat}_0degrees (2).png
1.2,Chase,7.15.2026,DD,,25-108,raw,data_new_2\1\{leveling-1}_P{Chase}_D{7-15}_type{DD}_GS{25-108}_Panel{ID}_Gloss{flat}_0degrees.png
1.2,Chase,7.15.2026,DD,,25-108,flat,data_new_2\1\{leveling-1}_P{Chase}_D{7-15}_type{DD}_GS{25-108}_Panel{ID}_Gloss{flat}_0degrees_flat (1).png
1.2,Chase,7.15.2026,DD,,25-108,flat,data_new_2\1\{leveling-1}_P{Chase}_D{7-15}_type{DD}_GS{25-108}_Panel{ID}_Gloss{flat}_0degrees_flat (2).png
1.2,Chase,7.15.2026,DD,,25-108,flat,data_new_2\1\{leveling-1}_P{Chase}_D{7-15}_type{DD}_GS{25-108}_Panel{ID}_Gloss{flat}_0degrees_flat.png
1.3,Chase,7.15.2026,DD,,25-111,raw,data_new_2\1\{leveling-1}_P{Chase}_D{7-15}_type{DD}_GS{25-111}_Panel{ID}_Gloss{Gloss}_0degrees (1).png
1.3,Chase,7.15.2026,DD,,25-111,raw,data_new_2\1\{leveling-1}_P{Chase}_D{7-15}_type{DD}_GS{25-111}_Panel{ID}_Gloss{Gloss}_0degrees (2).png
1.3,Chase,7.15.2026,DD,,25-111,raw,data_new_2\1\{leveling-1}_P{Chase}_D{7-15}_type{DD}_GS{25-111}_Panel{ID}_Gloss{Gloss}_0degrees.png
1.3,Chase,7.15.2026,DD,,25-111,flat,data_new_2\1\{leveling-1}_P{Chase}_D{7-15}_type{DD}_GS{25-111}_Panel{ID}_Gloss{Gloss}_0degrees_flat (1).png
1.3,Chase,7.15.2026,DD,,25-111,flat,data_new_2\1\{leveling-1}_P{Chase}_D{7-15}_type{DD}_GS{25-111}_Panel{ID}_Gloss{Gloss}_0degrees_flat (2).png
1.3,Chase,7.15.2026,DD,,25-111,flat,data_new_2\1\{leveling-1}_P{Chase}_D{7-15}_type{DD}_GS{25-111}_Panel{ID}_Gloss{Gloss}_0degrees_flat.png
1.2,Nicole,7.9.2026,DD,2BDR-9F02,25-108,raw,data_new_2\1\{leveling-1}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-108}_Gloss{Flat}_0degrees (1).png
1.2,Nicole,7.9.2026,DD,2BDR-9F02,25-108,raw,data_new_2\1\{leveling-1}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-108}_Gloss{Flat}_0degrees (2).png
1.2,Nicole,7.9.2026,DD,2BDR-9F02,25-108,raw,data_new_2\1\{leveling-1}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-108}_Gloss{Flat}_0degrees.png
1.2,Nicole,7.9.2026,DD,2BDR-9F02,25-108,flat,data_new_2\1\{leveling-1}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-108}_Gloss{Flat}_0degrees_flat (1).png
1.2,Nicole,7.9.2026,DD,2BDR-9F02,25-108,flat,data_new_2\1\{leveling-1}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-108}_Gloss{Flat}_0degrees_flat (2).png
1.2,Nicole,7.9.2026,DD,2BDR-9F02,25-108,flat,data_new_2\1\{leveling-1}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-108}_Gloss{Flat}_0degrees_flat.png
1.3,Nicole,7.9.2026,DD,2BDR-9F02,25-111,raw,data_new_2\1\{leveling-1}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-111}_Gloss{gloss}_0degrees (1).png
1.3,Nicole,7.9.2026,DD,2BDR-9F02,25-111,raw,data_new_2\1\{leveling-1}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-111}_Gloss{gloss}_0degrees (2).png
1.3,Nicole,7.9.2026,DD,2BDR-9F02,25-111,raw,data_new_2\1\{leveling-1}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-111}_Gloss{gloss}_0degrees.png
1.3,Nicole,7.9.2026,DD,2BDR-9F02,25-111,flat,data_new_2\1\{leveling-1}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-111}_Gloss{gloss}_0degrees_flat (1).png
1.3,Nicole,7.9.2026,DD,2BDR-9F02,25-111,flat,data_new_2\1\{leveling-1}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-111}_Gloss{gloss}_0degrees_flat (2).png
1.3,Nicole,7.9.2026,DD,2BDR-9F02,25-111,flat,data_new_2\1\{leveling-1}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-111}_Gloss{gloss}_0degrees_flat.png
2.2,Chase,7.15.2026,DD,,25-100,raw,data_new_2\2\{leveling-2}_P{Chase}_D{7-15}_type{DD}_GS{25-100}_Panel{ID}_Gloss{flat}_0degrees (1).png
2.2,Chase,7.15.2026,DD,,25-100,raw,data_new_2\2\{leveling-2}_P{Chase}_D{7-15}_type{DD}_GS{25-100}_Panel{ID}_Gloss{flat}_0degrees (2).png
2.2,Chase,7.15.2026,DD,,25-100,raw,data_new_2\2\{leveling-2}_P{Chase}_D{7-15}_type{DD}_GS{25-100}_Panel{ID}_Gloss{flat}_0degrees.png
2.2,Chase,7.15.2026,DD,,25-100,flat,data_new_2\2\{leveling-2}_P{Chase}_D{7-15}_type{DD}_GS{25-100}_Panel{ID}_Gloss{flat}_0degrees_flat (1).png
2.2,Chase,7.15.2026,DD,,25-100,flat,data_new_2\2\{leveling-2}_P{Chase}_D{7-15}_type{DD}_GS{25-100}_Panel{ID}_Gloss{flat}_0degrees_flat (2).png
2.2,Chase,7.15.2026,DD,,25-100,flat,data_new_2\2\{leveling-2}_P{Chase}_D{7-15}_type{DD}_GS{25-100}_Panel{ID}_Gloss{flat}_0degrees_flat.png
2.2,Chase,7.15.2026,DD,,25-101,raw,data_new_2\2\{leveling-2}_P{Chase}_D{7-15}_type{DD}_GS{25-101}_Panel{ID}_Gloss{Gloss}_0degrees (1).png
2.2,Chase,7.15.2026,DD,,25-101,raw,data_new_2\2\{leveling-2}_P{Chase}_D{7-15}_type{DD}_GS{25-101}_Panel{ID}_Gloss{Gloss}_0degrees (2).png
2.2,Chase,7.15.2026,DD,,25-101,raw,data_new_2\2\{leveling-2}_P{Chase}_D{7-15}_type{DD}_GS{25-101}_Panel{ID}_Gloss{Gloss}_0degrees.png
2.2,Chase,7.15.2026,DD,,25-101,flat,data_new_2\2\{leveling-2}_P{Chase}_D{7-15}_type{DD}_GS{25-101}_Panel{ID}_Gloss{Gloss}_0degrees_flat (1).png
2.2,Chase,7.15.2026,DD,,25-101,flat,data_new_2\2\{leveling-2}_P{Chase}_D{7-15}_type{DD}_GS{25-101}_Panel{ID}_Gloss{Gloss}_0degrees_flat (2).png
2.2,Chase,7.15.2026,DD,,25-101,flat,data_new_2\2\{leveling-2}_P{Chase}_D{7-15}_type{DD}_GS{25-101}_Panel{ID}_Gloss{Gloss}_0degrees_flat.png
2.2,Nicole,7.9.2026,DD,2BDR-9F02,25-100,raw,data_new_2\2\{leveling-2}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-100}_Gloss{Flat}_0degrees (1).png
2.2,Nicole,7.9.2026,DD,2BDR-9F02,25-100,raw,data_new_2\2\{leveling-2}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-100}_Gloss{Flat}_0degrees (2).png
2.2,Nicole,7.9.2026,DD,2BDR-9F02,25-100,raw,data_new_2\2\{leveling-2}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-100}_Gloss{Flat}_0degrees.png
2.2,Nicole,7.9.2026,DD,2BDR-9F02,25-100,flat,data_new_2\2\{leveling-2}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-100}_Gloss{Flat}_0degrees_flat (1).png
2.2,Nicole,7.9.2026,DD,2BDR-9F02,25-100,flat,data_new_2\2\{leveling-2}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-100}_Gloss{Flat}_0degrees_flat (2).png
2.2,Nicole,7.9.2026,DD,2BDR-9F02,25-100,flat,data_new_2\2\{leveling-2}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-100}_Gloss{Flat}_0degrees_flat.png
2.2,Nicole,7.9.2026,DD,2BDR-9F02,25-101,raw,data_new_2\2\{leveling-2}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-101}_Gloss{gloss}_0degrees (1).png
2.2,Nicole,7.9.2026,DD,2BDR-9F02,25-101,raw,data_new_2\2\{leveling-2}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-101}_Gloss{gloss}_0degrees (2).png
2.2,Nicole,7.9.2026,DD,2BDR-9F02,25-101,raw,data_new_2\2\{leveling-2}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-101}_Gloss{gloss}_0degrees.png
2.2,Nicole,7.9.2026,DD,2BDR-9F02,25-101,flat,data_new_2\2\{leveling-2}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-101}_Gloss{gloss}_0degrees_flat (1).png
2.2,Nicole,7.9.2026,DD,2BDR-9F02,25-101,flat,data_new_2\2\{leveling-2}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-101}_Gloss{gloss}_0degrees_flat (2).png
2.2,Nicole,7.9.2026,DD,2BDR-9F02,25-101,flat,data_new_2\2\{leveling-2}_P{Nicole}_D{7.9.2026}_type{DD}_GS{2BDR-9F02}_Panel{GS-25-101}_Gloss{gloss}_0degrees_flat.png
